# Spacecraft Trajectory — apollo13 (Earth-Moon)
time_h,x_km,y_km,vx_kmh,vy_kmh,speed_kmh,dist_Earth_km,dist_Moon_km,bx_Earth_km,by_Earth_km,bx_Moon_km,by_Moon_km
14.020000,110113.829,2051.197,3114.9843,-1845.6292,3620.7008,110132.932,274336.851,0.000,0.000,384443.012,0.000
14.420000,111218.623,721.649,2948.3641,-1870.7850,3491.8029,111220.964,273227.828,0.000,0.000,384445.497,-0.000
14.820000,112248.018,-616.558,2784.6941,-1894.1210,3367.8206,112249.711,272200.733,0.000,0.000,384448.052,-0.000
15.220000,113203.188,-1962.072,2623.7393,-1915.7458,3248.7059,113220.191,271254.584,0.000,0.000,384450.676,-0.000
15.620000,114085.227,-3313.585,2465.2819,-1935.7563,3134.4485,114133.339,270388.447,0.000,0.000,384453.370,0.000
16.020000,114895.153,-4669.830,2309.1185,-1954.2391,3025.0750,114990.015,269601.426,0.000,0.000,384456.132,0.000
16.420000,115633.914,-6029.578,2155.0590,-1971.2718,2920.6492,115791.010,268892.661,0.000,0.000,384458.964,0.000
16.820000,116302.394,-7391.629,2002.9251,-1986.9237,2821.2718,116537.046,268261.324,0.000,0.000,384461.866,0.000
17.220000,116901.417,-8754.813,1852.5485,-2001.2566,2727.0797,117228.785,267706.612,0.000,0.000,384464.836,0.000
17.620000,117431.749,-10117.985,1703.7703,-2014.3259,2638.2460,117866.829,267227.743,0.000,0.000,384467.876,0.000
18.020000,117894.105,-11480.020,1556.4397,-2026.1808,2554.9781,118451.724,266823.956,0.000,0.000,384470.984,0.000
18.420000,118289.150,-12839.813,1410.4129,-2036.8649,2477.5155,118983.965,266494.505,0.000,0.000,384474.162,-0.000
18.820000,118617.501,-14196.275,1265.5525,-2046.4169,2406.1266,119463.994,266238.661,0.000,0.000,384477.409,0.000
19.220000,118879.732,-15548.331,1121.7267,-2054.8706,2341.1032,119892.207,266055.704,0.000,0.000,384480.725,0.000
19.620000,119076.373,-16894.916,978.8083,-2062.2557,2282.7536,120268.952,265944.928,0.000,0.000,384484.109,0.000
20.020000,119207.914,-18234.975,836.6744,-2068.5975,2231.3941,120594.532,265905.634,0.000,0.000,384487.563,0.000
20.420000,119274.808,-19567.459,695.2055,-2073.9178,2187.3376,120869.207,265937.134,0.000,0.000,384491.085,0.000
20.820000,119277.469,-20891.325,554.2852,-2078.2345,2150.8814,121093.195,266038.746,0.000,0.000,384494.676,0.000
21.220000,119216.275,-22205.531,413.7994,-2081.5622,2122.2938,121266.672,266209.799,0.000,0.000,384498.335,0.000
21.620000,119091.571,-23509.036,273.6360,-2083.9119,2101.8006,121389.774,266449.628,0.000,0.000,384502.064,0.000
22.020000,118903.668,-24800.800,133.6842,-2085.2918,2089.5725,121462.595,266757.576,0.000,0.000,384505.861,0.000
22.420000,118652.842,-26079.777,-6.1658,-2085.7064,2085.7155,121485.191,267132.996,0.000,0.000,384509.726,0.000
22.820000,118339.339,-27344.918,-146.0234,-2085.1573,2090.2641,121457.580,267575.249,0.000,0.000,384513.660,0.000
23.220000,117963.371,-28595.166,-285.9981,-2083.6432,2103.1794,121379.737,268083.706,0.000,0.000,384517.662,0.000
23.620000,117525.122,-29829.455,-426.1997,-2081.1591,2124.3515,121251.601,268657.750,0.000,0.000,384521.733,0.000
24.020000,117024.740,-31046.709,-566.7391,-2077.6973,2153.6062,121073.069,269296.775,0.000,0.000,384525.871,0.000
24.420000,116462.347,-32245.837,-707.7287,-2073.2467,2190.7149,120844.000,270000.190,0.000,0.000,384530.079,0.000
24.820000,115838.029,-33425.735,-849.2826,-2067.7927,2235.4077,120564.210,270767.418,0.000,0.000,384534.354,0.000
25.220000,115151.844,-34585.279,-991.5176,-2061.3174,2287.3864,120233.476,271597.898,0.000,0.000,384538.697,0.000
25.620000,114403.816,-35723.328,-1134.5535,-2053.7991,2346.3380,119851.530,272491.089,0.000,0.000,384543.108,0.000
26.020000,113593.937,-36838.716,-1278.5135,-2045.2122,2411.9473,119418.062,273446.469,0.000,0.000,384547.588,0.000
26.420000,112722.168,-37930.253,-1423.5251,-2035.5272,2483.9072,118932.718,274463.540,0.000,0.000,384552.135,0.000
26.820000,111788.434,-38996.721,-1569.7209,-2024.7101,2561.9279,118395.094,275541.827,0.000,0.000,384556.750,0.000
27.220000,110792.624,-40036.870,-1717.2387,-2012.7220,2645.7435,117804.739,276680.883,0.000,0.000,384561.432,-0.000
27.620000,109734.595,-41049.417,-1866.2230,-1999.5192,2735.1171,117161.154,277880.292,0.000,0.000,384566.183,0.000
28.020000,108614.161,-42033.040,-2016.8255,-1985.0523,2829.8441,116463.782,279139.667,0.000,0.000,384571.001,0.000
28.420000,107431.102,-42986.375,-2169.2059,-1969.2655,2929.7544,115712.014,280458.660,0.000,0.000,384575.886,0.000
28.820000,106185.154,-43908.011,-2323.5333,-1952.0967,3034.7140,114905.180,281836.958,0.000,0.000,384580.839,0.000
29.220000,104876.010,-44796.486,-2479.9876,-1933.4762,3144.6253,114042.548,283274.293,0.000,0.000,384585.860,0.000
29.620000,103503.318,-45650.283,-2638.7599,-1913.3258,3259.4278,113123.318,284770.440,0.000,0.000,384590.947,0.000
30.020000,102066.677,-46467.822,-2800.0551,-1891.5583,3379.0978,112146.623,286325.225,0.000,0.000,384596.102,-0.000
30.420000,100565.635,-47247.452,-2964.0931,-1868.0760,3503.6489,111111.514,287938.525,0.000,0.000,384601.324,0.000
30.820000,98999.684,-47987.448,-3131.1105,-1842.7695,3633.1325,110016.965,289610.278,0.000,0.000,384606.613,0.000
31.220000,97368.257,-48686.001,-3301.3634,-1815.5160,3767.6383,108861.858,291340.483,0.000,0.000,384611.969,0.000
31.620000,95670.724,-49341.208,-3475.1296,-1786.1778,3907.2953,107644.983,293129.206,0.000,0.000,384617.392,-0.000
32.020000,93906.385,-49951.061,-3652.7118,-1754.5997,4052.2739,106365.021,294976.592,0.000,0.000,384622.882,0.000
32.420000,92074.466,-50513.436,-3834.4409,-1720.6067,4202.7877,105020.543,296882.862,0.000,0.000,384628.438,0.000
32.820000,90174.110,-51026.082,-4020.6801,-1684.0008,4359.0970,103609.995,298848.329,0.000,0.000,384634.061,0.000
33.220000,88204.372,-51486.599,-4211.8296,-1644.5572,4521.5127,102131.685,300873.402,0.000,0.000,384639.751,0.000
33.620000,86164.208,-51892.428,-4408.3325,-1602.0202,4690.4013,100583.770,302958.595,0.000,0.000,384645.507,-0.000
34.020000,84052.467,-52240.824,-4610.6809,-1556.0973,4866.1913,98964.240,305104.540,0.000,0.000,384651.330,0.000
34.420000,81867.876,-52528.831,-4819.4245,-1506.4528,5049.3814,97270.897,307311.997,0.000,0.000,384657.219,0.000
34.820000,79609.033,-52753.261,-5035.1798,-1452.6996,5240.5507,95501.334,309581.871,0.000,0.000,384663.174,0.000
35.220000,77274.384,-52910.651,-5258.6417,-1394.3890,5440.3707,93652.910,311915.223,0.000,0.000,384669.195,0.000
35.620000,74862.210,-52997.229,-5490.5978,-1330.9980,5649.6213,91722.717,314313.293,0.000,0.000,384675.282,0.000
36.020000,72370.604,-53008.861,-5731.9459,-1261.9133,5869.2103,89707.545,316777.516,0.000,0.000,384681.435,0.000
36.420000,69797.446,-52940.998,-5983.7153,-1186.4107,6100.1983,87603.840,319309.556,0.000,0.000,384687.654,0.000
36.820000,67140.376,-52788.601,-6247.0941,-1103.6289,6343.8301,85407.649,321911.326,0.000,0.000,384693.939,-0.000
37.220000,64396.755,-52546.053,-6523.4632,-1012.5348,6601.5754,83114.558,324585.030,0.000,0.000,384700.289,0.000
37.620000,61563.629,-52207.055,-6814.4402,-911.8783,6875.1812,80719.620,327333.201,0.000,0.000,384706.705,0.000
38.020000,58637.671,-51764.484,-7121.9357,-800.1314,7166.7411,78217.250,330158.755,0.000,0.000,384713.187,0.000
38.420000,55615.128,-51210.222,-7448.2277,-675.4046,7478.7878,75601.119,333065.051,0.000,0.000,384719.733,0.000
38.820000,52491.739,-50534.932,-7796.0593,-535.3327,7814.4176,72863.997,336055.967,0.000,0.000,384726.345,-0.000
39.220000,49262.649,-49727.762,-8168.7725,-376.9115,8177.4634,69997.564,339135.993,0.000,0.000,384733.023,0.000
39.620000,45922.293,-48775.952,-8570.4901,-196.2635,8572.7370,66992.168,342310.346,0.000,0.000,384739.765,0.000
40.020000,42464.252,-47664.303,-9006.3718,11.7111,9006.3794,63836.498,345585.116,0.000,0.000,384746.572,0.000
40.420000,38881.077,-46374.426,-9482.9805,253.8653,9486.3779,60517.151,348967.451,0.000,0.000,384753.444,0.000
40.820000,35164.068,-44883.680,-10008.8201,539.6450,10023.3576,57018.036,352465.781,0.000,0.000,384760.381,0.000
41.220000,31302.997,-43163.595,-10595.1462,882.4670,10631.8329,53319.542,356090.111,0.000,0.000,384767.382,0.000
41.620000,27285.783,-41177.465,-11257.2257,1302.0931,11332.2803,49397.344,359852.372,0.000,0.000,384774.448,0.000
42.020000,23098.137,-38876.481,-12016.3578,1828.9594,12154.7500,45220.623,363766.811,0.000,0.000,384781.579,-0.000
42.420000,18723.315,-36193.190,-12903.2187,2512.6550,13145.5882,40749.350,367850.332,0.000,0.000,384788.774,0.000
42.820000,14142.436,-33029.629,-13963.4966,3440.0942,14381.0113,35929.999,372122.352,0.000,0.000,384796.033,0.000
43.220000,9337.071,-29233.730,-15266.9956,4779.3837,15997.6143,30688.628,376602.631,0.000,0.000,384803.356,0.000
43.620000,4301.128,-24546.362,-16916.8024,6904.4664,18271.5588,24920.344,381300.526,0.000,0.000,384810.743,0.000
44.020000,-901.847,-18460.293,-18992.1662,10842.8797,21869.3945,18482.309,386161.537,0.000,0.000,384818.194,0.000
44.420000,-5758.038,-9754.510,-20302.7159,20474.4687,28834.0795,11327.200,390705.532,0.000,0.000,384825.708,0.000
44.820000,-5450.061,3676.257,3245.2322,38459.4207,38596.0953,6574.042,390300.662,0.000,0.000,384833.287,0.000
45.220000,5128.996,11213.441,20383.5882,18487.5354,27518.7142,12330.769,379877.471,0.000,0.000,384840.928,-0.000
45.620000,14618.243,12769.631,18671.3358,10147.3162,21250.5719,19410.217,370450.544,0.000,0.000,384848.634,0.000
46.020000,22436.182,12630.998,16654.8270,6570.5631,17904.0655,25747.318,362640.260,0.000,0.000,384856.402,0.000
46.420000,29142.956,11785.250,15062.9518,4587.4906,15746.0340,31435.712,355916.451,0.000,0.000,384864.234,0.000
46.820000,35056.482,10564.978,13800.2717,3317.6718,14193.4649,36613.873,349975.150,0.000,0.000,384872.129,0.000
47.220000,40364.542,9118.724,12768.7615,2429.2412,12997.7876,41381.728,344636.202,0.000,0.000,384880.087,0.000
47.620000,45187.625,7524.886,11902.8446,1769.5815,12033.6664,45809.883,339783.816,0.000,0.000,384888.107,0.000
48.020000,49608.324,5829.643,11159.4764,1258.5418,11230.2199,49949.681,335338.542,0.000,0.000,384896.191,-0.000
48.420000,53686.196,4062.408,10509.6120,849.8670,10543.9186,53839.677,331243.053,0.000,0.000,384904.337,-0.000
48.820000,57465.907,2243.049,9932.9868,514.9197,9946.3244,57509.667,327454.320,0.000,0.000,384912.545,0.000
49.220000,60982.025,385.629,9415.0127,234.9785,9417.9445,60983.244,323939.021,0.000,0.000,384920.816,0.000
49.620000,64261.982,-1499.523,8944.8943,-2.7376,8944.8948,64279.475,320670.673,0.000,0.000,384929.149,0.000
50.020000,67328.015,-3404.571,8514.4491,-207.2677,8516.9715,67414.039,317627.776,0.000,0.000,384937.544,0.000
50.420000,70198.466,-5323.411,8117.3441,-385.1950,8126.4784,70400.024,314792.549,0.000,0.000,384946.001,0.000
50.820000,72888.695,-7251.172,7748.5885,-541.4344,7767.4819,73248.490,312150.058,0.000,0.000,384954.519,0.000
51.220000,75411.726,-9183.888,7404.1856,-679.7333,7435.3212,75968.890,309687.579,0.000,0.000,384963.100,0.000
51.620000,77778.735,-11118.266,7080.8896,-803.0023,7126.2761,78569.380,307394.143,0.000,0.000,384971.742,0.000
52.020000,79999.400,-13051.529,6776.0317,-913.5379,6837.3355,81057.057,305260.185,0.000,0.000,384980.445,0.000
52.420000,82082.178,-14981.294,6487.3922,-1013.1781,6566.0328,83438.140,303277.281,0.000,0.000,384989.210,0.000
52.820000,84034.517,-16905.490,6213.1067,-1103.4119,6310.3259,85718.118,301437.946,0.000,0.000,384998.036,0.000
53.220000,85863.021,-18822.293,5951.5951,-1185.4596,6068.5088,87901.860,299735.472,0.000,0.000,385006.923,0.000
53.620000,87573.582,-20730.076,5701.5064,-1260.3307,5839.1445,89993.712,298163.800,0.000,0.000,385015.871,0.000
54.020000,89171.489,-22627.373,5461.6774,-1328.8681,5621.0151,91997.567,296717.419,0.000,0.000,385024.880,0.000
54.420000,90661.512,-24512.849,5231.0991,-1391.7814,5413.0817,93916.929,295391.285,0.000,0.000,385033.949,0.000
54.820000,92047.975,-26385.278,5008.8909,-1449.6723,5214.4547,95754.961,294180.750,0.000,0.000,385043.079,0.000
55.220000,93334.814,-28243.521,4794.2794,-1503.0542,5024.3693,97514.532,293081.508,0.000,0.000,385052.269,0.000
55.620000,94525.625,-30086.514,4586.5816,-1552.3681,4842.1666,99198.247,292089.548,0.000,0.000,385061.519,0.000
56.020000,95623.710,-31913.257,4385.1912,-1597.9948,4667.2786,100808.481,291201.118,0.000,0.000,385070.830,0.000
56.420000,96632.105,-33722.799,4189.5675,-1640.2650,4499.2161,102347.403,290412.690,0.000,0.000,385080.200,-0.000
56.820000,97553.616,-35514.236,3999.2256,-1679.4667,4337.5585,103816.997,289720.936,0.000,0.000,385089.630,0.000
57.220000,98390.840,-37286.698,3813.7289,-1715.8524,4181.9466,105219.082,289122.700,0.000,0.000,385099.120,0.000
57.620000,99146.190,-39039.348,3632.6828,-1749.6437,4032.0761,106555.327,288614.986,0.000,0.000,385108.669,0.000
58.020000,99821.914,-40771.375,3455.7289,-1781.0363,3887.6924,107827.268,288194.934,0.000,0.000,385118.278,0.000
58.420000,100420.109,-42481.989,3282.5405,-1810.2031,3748.5873,109036.314,287859.812,0.000,0.000,385127.946,0.000
58.820000,100942.737,-44170.419,3112.8186,-1837.2976,3614.5957,110183.765,287607.001,0.000,0.000,385137.673,0.000
59.220000,101391.639,-45835.907,2946.2887,-1862.4563,3485.5933,111270.817,287433.985,0.000,0.000,385147.459,0.000
59.620000,101768.542,-47477.710,2782.6975,-1885.8008,3361.4952,112298.571,287338.343,0.000,0.000,385157.304,0.000
60.020000,102075.074,-49095.094,2621.8108,-1907.4395,3242.2549,113268.040,287317.741,0.000,0.000,385167.207,0.000
60.420000,102312.769,-50687.330,2463.4110,-1927.4692,3127.8637,114180.156,287369.926,0.000,0.000,385177.169,0.000
60.820000,102483.076,-52253.698,2307.2953,-1945.9768,3018.3501,115035.776,287492.721,0.000,0.000,385187.189,0.000
61.220000,102587.367,-53793.479,2153.2740,-1963.0397,2913.7800,115835.686,287684.018,0.000,0.000,385197.267,0.000
61.620000,102626.941,-55305.958,2001.1691,-1978.7273,2814.2565,116580.607,287941.777,0.000,0.000,385207.404,0.000
62.020000,102603.030,-56790.418,1850.8128,-1993.1015,2719.9195,117271.196,288264.021,0.000,0.000,385217.598,0.000
62.420000,102516.805,-58246.144,1702.0465,-2006.2178,2630.9451,117908.052,288648.831,0.000,0.000,385227.850,0.000
62.820000,102369.381,-59672.415,1554.7196,-2018.1253,2547.5444,118491.719,289094.349,0.000,0.000,385238.159,0.000
63.220000,102161.819,-61068.510,1408.6887,-2028.8678,2469.9612,119022.688,289598.768,0.000,0.000,385248.526,0.000
63.620000,101895.130,-62433.700,1263.8167,-2038.4840,2398.4682,119501.400,290160.337,0.000,0.000,385258.950,0.000
64.020000,101570.280,-63767.252,1119.9718,-2047.0079,2333.3621,119928.246,290777.356,0.000,0.000,385269.432,0.000
64.420000,101188.191,-65068.423,977.0274,-2054.4692,2274.9563,120303.573,291448.174,0.000,0.000,385279.970,0.000
64.820000,100749.746,-66336.464,834.8605,-2060.8934,2223.5722,120627.682,292171.190,0.000,0.000,385290.565,0.000
65.220000,100255.787,-67570.613,693.3520,-2066.3021,2179.5278,120900.830,292944.849,0.000,0.000,385301.216,0.000
65.620000,99707.124,-68770.100,552.3855,-2070.7136,2143.1250,121123.231,293767.644,0.000,0.000,385311.925,0.000
66.020000,99104.531,-69934.139,411.8472,-2074.1424,2114.6358,121295.061,294638.113,0.000,0.000,385322.689,0.000
66.420000,98448.750,-71061.934,271.6251,-2076.5997,2094.2890,121416.452,295554.840,0.000,0.000,385333.509,0.000
66.820000,97740.494,-72152.670,131.6084,-2078.0935,2082.2568,121487.497,296516.453,0.000,0.000,385344.386,0.000
67.220000,96980.446,-73205.519,-8.3125,-2078.6286,2078.6453,121508.250,297521.621,0.000,0.000,385355.318,0.000
67.620000,96169.262,-74219.632,-148.2470,-2078.2068,2083.4876,121478.726,298569.060,0.000,0.000,385366.306,-0.000
68.020000,95307.574,-75194.141,-288.3045,-2076.8265,2096.7422,121398.899,299657.527,0.000,0.000,385377.350,-0.000
68.420000,94395.986,-76128.158,-428.5949,-2074.4830,2118.2949,121268.704,300785.820,0.000,0.000,385388.448,0.000
68.820000,93435.080,-77020.770,-569.2291,-2071.1687,2147.9668,121088.039,301952.780,0.000,0.000,385399.602,0.000
69.220000,92425.414,-77871.041,-710.3194,-2066.8723,2185.5239,120856.759,303157.289,0.000,0.000,385410.811,0.000
69.620000,91367.524,-78678.006,-851.9803,-2061.5795,2230.6906,120574.679,304398.271,0.000,0.000,385422.075,0.000
70.020000,90261.926,-79440.672,-994.3285,-2055.2724,2283.1631,120241.572,305674.689,0.000,0.000,385433.393,-0.000
70.420000,89109.113,-80158.015,-1137.4839,-2047.9292,2342.6233,119857.171,306985.548,0.000,0.000,385444.766,0.000
70.820000,87909.559,-80828.975,-1281.5702,-2039.5246,2408.7513,119421.162,308329.892,0.000,0.000,385456.193,0.000
71.220000,86663.719,-81452.458,-1426.7151,-2030.0291,2481.2364,118933.188,309706.807,0.000,0.000,385467.674,0.000
71.620000,85372.027,-82027.328,-1573.0513,-2019.4086,2559.7854,118392.844,311115.418,0.000,0.000,385479.209,0.000
72.020000,84034.899,-82552.407,-1720.7172,-2007.6244,2644.1300,117799.678,312554.889,0.000,0.000,385490.798,0.000
72.420000,82652.733,-83026.469,-1869.8576,-1994.6328,2734.0314,117153.186,314024.426,0.000,0.000,385502.441,-0.000
72.820000,81225.907,-83448.241,-2020.6248,-1980.3844,2829.2838,116452.810,315523.273,0.000,0.000,385514.137,0.000
73.220000,79754.782,-83816.391,-2173.1791,-1964.8236,2929.7166,115697.937,317050.715,0.000,0.000,385525.886,0.000
73.620000,78239.699,-84129.529,-2327.6904,-1947.8883,3035.1954,114887.894,318606.077,0.000,0.000,385537.688,0.000
74.020000,76680.983,-84386.203,-2484.3390,-1929.5088,3145.6231,114021.947,320188.724,0.000,0.000,385549.544,0.000
74.420000,75078.939,-84584.885,-2643.3173,-1909.6070,3260.9394,113099.292,321798.063,0.000,0.000,385561.452,0.000
74.820000,73433.855,-84723.974,-2804.8311,-1888.0957,3381.1216,112119.057,323433.540,0.000,0.000,385573.412,0.000
75.220000,71745.998,-84801.784,-2969.1014,-1864.8773,3506.1846,111080.290,325094.645,0.000,0.000,385585.425,0.000
75.620000,70015.620,-84816.534,-3136.3661,-1839.8424,3636.1810,109981.960,326780.907,0.000,0.000,385597.490,0.000
76.020000,68242.950,-84766.344,-3306.8830,-1812.8682,3771.2022,108822.944,328491.900,0.000,0.000,385609.607,0.000
76.420000,66428.198,-84649.219,-3480.9315,-1783.8170,3911.3792,107602.025,330227.240,0.000,0.000,385621.776,0.000
76.820000,64571.557,-84463.043,-3658.8163,-1752.5335,4056.8843,106317.880,331986.589,0.000,0.000,385633.996,-0.000
77.220000,62673.197,-84205.560,-3840.8705,-1718.8426,4207.9337,104969.072,333769.653,0.000,0.000,385646.268,0.000
77.620000,60733.268,-83874.364,-4027.4600,-1682.5461,4364.7904,103554.038,335576.183,0.000,0.000,385658.592,0.000
78.020000,58751.897,-83466.876,-4218.9881,-1643.4191,4527.7685,102071.078,337405.982,0.000,0.000,385670.966,0.000
78.420000,56729.192,-82980.330,-4415.9013,-1601.2055,4697.2378,100518.339,339258.899,0.000,0.000,385683.391,0.000
78.820000,54665.235,-82411.744,-4618.6958,-1555.6123,4873.6311,98893.799,341134.834,0.000,0.000,385695.867,0.000
79.220000,52560.089,-81757.895,-4827.9260,-1506.3030,5057.4518,97195.248,343033.740,0.000,0.000,385708.394,0.000
79.620000,50413.789,-81015.288,-5044.2141,-1452.8898,5249.2842,95420.265,344955.625,0.000,0.000,385720.971,-0.000
80.020000,48226.351,-80180.118,-5268.2614,-1394.9226,5449.8062,93566.192,346900.552,0.000,0.000,385733.598,-0.000
80.420000,45997.766,-79248.223,-5500.8636,-1331.8768,5659.8053,91630.101,348868.643,0.000,0.000,385746.275,0.000
80.820000,43728.002,-78215.037,-5742.9276,-1263.1367,5880.1983,89608.761,350860.082,0.000,0.000,385759.001,-0.000
81.220000,41417.007,-77075.516,-5995.4942,-1187.9751,6112.0565,87498.592,352875.110,0.000,0.000,385771.778,-0.000
81.620000,39064.711,-75824.070,-6259.7649,-1105.5266,6356.6379,85295.611,354914.037,0.000,0.000,385784.604,-0.000
82.020000,36671.030,-74454.463,-6537.1376,-1014.7523,6615.4282,82995.371,356977.232,0.000,0.000,385797.479,-0.000
82.420000,34235.874,-72959.696,-6829.2506,-914.3946,6890.1946,80592.880,359065.128,0.000,0.000,385810.402,0.000
82.820000,31759.155,-71331.858,-7138.0404,-802.9145,7183.0559,78082.507,361178.219,0.000,0.000,385823.375,0.000
83.220000,29240.807,-69561.945,-7465.8176,-678.4080,7496.5772,75457.863,363317.050,0.000,0.000,385836.397,0.000
83.620000,26680.810,-67639.616,-7815.3676,-538.4887,7833.8969,72711.644,365482.204,0.000,0.000,385849.466,0.000
84.020000,24079.228,-65552.882,-8190.0869,-380.1226,8198.9034,69835.446,367674.282,0.000,0.000,385862.585,0.000
84.420000,21436.267,-63287.698,-8594.1707,-199.3885,8596.4834,66819.506,369893.863,0.000,0.000,385875.751,-0.000
84.820000,18752.375,-60827.404,-9032.8762,8.8783,9032.8805,63652.374,372141.436,0.000,0.000,385888.965,0.000
85.220000,16028.385,-58151.956,-9512.9007,251.6299,9516.2281,60320.470,374417.292,0.000,0.000,385902.226,0.000
85.620000,13265.761,-55236.841,-10042.9377,538.4676,10057.3627,56807.473,376721.333,0.000,0.000,385915.535,0.000
86.020000,10467.013,-52051.491,-10634.5183,883.0619,10671.1189,53093.465,379052.740,0.000,0.000,385928.892,0.000
86.420000,7636.413,-48556.884,-11303.3227,1305.6066,11378.4758,49153.695,381409.375,0.000,0.000,385942.295,0.000
86.820000,4781.319,-44701.769,-12071.2943,1837.3157,12210.3184,44956.748,383786.648,0.000,0.000,385955.745,0.000
87.220000,1914.751,-40416.390,-12970.1562,2529.2816,13214.4700,40461.721,386175.266,0.000,0.000,385969.242,-0.000
87.620000,-939.168,-35601.368,-14047.3735,3471.6052,14469.9946,35613.753,388556.373,0.000,0.000,385982.785,0.000
88.020000,-3732.422,-30106.303,-15375.8429,4840.0505,16119.6350,30336.784,390889.913,0.000,0.000,385996.375,-0.000
88.420000,-6358.095,-23683.935,-17063.4713,7030.5767,18455.1094,24522.523,393082.255,0.000,0.000,386010.010,0.000
