# Spacecraft Trajectory — artemis1 (Earth-Moon)
time_h,x_km,y_km,vx_kmh,vy_kmh,speed_kmh,dist_Earth_km,dist_Moon_km,bx_Earth_km,by_Earth_km,bx_Moon_km,by_Moon_km
86.420000,-4768.076,-17119.021,-18491.2826,3964.5904,18911.5179,17770.633,391085.227,0.000,0.000,385942.295,0.000
86.820000,-7950.862,-9033.758,-21629.7589,12920.5112,25194.9614,12034.325,394010.182,0.000,0.000,385955.745,0.000
87.220000,-6178.927,2767.466,-9042.6445,34923.7989,36075.4923,6770.377,392157.934,0.000,0.000,385969.242,-0.000
87.620000,5702.928,8009.333,20530.9150,20140.9419,28760.6678,9832.232,380364.193,0.000,0.000,385982.785,0.000
88.020000,14946.702,5149.241,19451.3461,7175.5820,20732.6757,15808.813,371085.401,0.000,0.000,385996.375,-0.000
88.420000,20937.400,827.327,16304.3203,1875.4356,16411.8286,20953.740,365073.547,0.000,0.000,386010.010,0.000
88.820000,24961.473,-3660.012,13600.3621,-909.0362,13630.7079,25228.374,361080.768,0.000,0.000,386023.692,0.000
89.220000,27645.615,-7997.580,11334.2053,-2608.0506,11630.3971,28779.182,358481.026,0.000,0.000,386037.419,0.000
89.620000,29329.024,-12078.640,9382.0494,-3737.7713,10099.1973,31718.846,356926.601,0.000,0.000,386051.191,0.000
90.020000,30217.637,-15858.222,7649.9893,-4527.0896,8889.1437,34126.072,356200.555,0.000,0.000,386065.009,0.000
90.420000,30447.348,-19312.917,6072.9868,-5092.2513,7925.4144,36055.926,356155.541,0.000,0.000,386078.872,0.000
90.820000,30113.467,-22426.968,4604.9547,-5497.7869,7171.5597,37547.167,356685.070,0.000,0.000,386092.779,0.000
91.220000,29286.013,-25186.548,3211.6217,-5781.4465,6613.5949,38626.840,357708.523,0.000,0.000,386106.731,0.000
91.620000,28018.366,-27576.987,1865.9622,-5965.5953,6250.6113,39313.090,359162.625,0.000,0.000,386120.728,-0.000
92.020000,26352.530,-29581.088,545.1905,-6062.7709,6087.2344,39616.873,360996.260,0.000,0.000,386134.769,0.000
92.420000,24322.552,-31177.783,-771.3817,-6078.3780,6127.1290,39542.897,363167.078,0.000,0.000,386148.853,0.000
92.820000,21956.932,-32340.730,-2104.0853,-6011.7310,6369.3080,39090.020,365639.125,0.000,0.000,386162.982,0.000
93.220000,19280.517,-33036.531,-3474.5680,-5855.8584,6809.0895,38251.153,368380.991,0.000,0.000,386177.154,0.000
93.620000,16316.247,-33222.241,-4907.7230,-5595.9868,7443.1722,37012.663,371364.138,0.000,0.000,386191.369,0.000
94.020000,13087.179,-32841.619,-6434.2746,-5206.0514,8276.6455,35353.163,374561.008,0.000,0.000,386205.628,-0.000
94.420000,9619.419,-31819.162,-8094.6427,-4641.5410,9330.9776,33241.424,377942.328,0.000,0.000,386219.929,-0.000
94.820000,5947.346,-30050.076,-9945.1209,-3824.4456,10655.1308,30632.956,381472.350,0.000,0.000,386234.273,0.000
95.220000,2124.476,-27382.181,-12067.9009,-2608.8471,12346.6722,27464.472,385098.913,0.000,0.000,386248.660,0.000
95.620000,-1750.116,-23580.375,-14585.0143,-691.4295,14601.3943,23645.232,388729.059,0.000,0.000,386263.089,0.000
96.020000,-5454.356,-18249.352,-17651.1617,2668.6700,17851.7592,19047.016,392156.771,0.000,0.000,386277.560,0.000
96.420000,-8344.921,-10652.711,-21072.2970,9783.6016,23232.7476,13532.108,394780.746,0.000,0.000,386292.073,0.000
96.820000,-7660.331,339.968,-16982.6354,28895.6944,33516.7281,7667.871,393967.105,0.000,0.000,386306.627,-0.000
97.220000,3415.650,7677.587,18226.9989,25953.3603,31714.3563,8403.095,382982.537,0.000,0.000,386321.223,0.000
97.620000,13530.520,4895.956,20174.7080,9344.5416,22233.7424,14389.071,372837.488,0.000,0.000,386335.861,0.000
98.020000,19767.190,152.431,17044.6760,2900.1068,17289.6385,19767.777,366583.381,0.000,0.000,386350.539,0.000
98.420000,23779.884,-4719.452,14224.2652,-315.9323,14227.7733,24243.682,362616.087,0.000,0.000,386365.258,0.000
98.820000,26349.176,-9358.107,11866.7788,-2222.9559,12073.1923,27961.639,360152.441,0.000,0.000,386380.017,0.000
99.220000,27875.867,-13662.875,9850.2426,-3470.6209,10443.7775,31044.132,358779.196,0.000,0.000,386394.817,0.000
99.620000,28594.877,-17600.144,8072.9704,-4334.9496,9163.2221,33577.255,358247.375,0.000,0.000,386409.657,0.000
100.020000,28657.663,-21156.615,6464.1068,-4952.2318,8143.0508,35621.117,358391.878,0.000,0.000,386424.537,0.000
100.420000,28168.871,-24324.765,4973.8494,-5396.7711,7339.2313,37217.999,359095.401,0.000,0.000,386439.457,-0.000
100.820000,27204.728,-27097.469,3565.6193,-5711.6371,6733.2340,38397.527,360270.191,0.000,0.000,386454.416,-0.000
101.220000,25823.189,-29465.643,2210.9893,-5922.4001,6321.6530,39179.857,361847.929,0.000,0.000,386469.414,0.000
101.620000,24069.986,-31416.923,886.3859,-6043.7556,6108.4091,39577.611,363773.649,0.000,0.000,386484.451,0.000
102.020000,21982.523,-32934.632,-429.2086,-6082.7772,6097.9012,39596.986,366001.825,0.000,0.000,386499.527,0.000
102.420000,19592.592,-33996.662,-1756.0582,-6040.3106,6290.3969,39238.280,368493.642,0.000,0.000,386514.642,0.000
102.820000,16928.493,-34573.996,-3115.3347,-5911.0790,6681.7786,38495.909,371214.875,0.000,0.000,386529.795,0.000
103.220000,14016.988,-34628.604,-4530.9538,-5682.5329,7267.7867,37357.947,374134.000,0.000,0.000,386544.986,0.000
103.620000,10885.496,-34110.256,-6031.9598,-5331.9589,8050.7344,35805.077,377220.100,0.000,0.000,386560.215,0.000
104.020000,7565.185,-32951.485,-7656.0122,-4820.4950,9047.1927,33808.762,380440.015,0.000,0.000,386575.482,-0.000
104.420000,4096.197,-31059.261,-9454.8988,-4080.6972,10297.9222,31328.207,383753.551,0.000,0.000,386590.786,0.000
104.820000,537.939,-28300.331,-11503.5323,-2988.8062,11885.4625,28305.443,387104.062,0.000,0.000,386606.127,0.000
105.220000,-3007.441,-24473.413,-13913.5138,-1295.1789,13973.6665,24657.506,390396.803,0.000,0.000,386621.505,0.000
105.620000,-6331.503,-19251.537,-16839.1016,1582.5135,16913.2992,20265.971,393439.708,0.000,0.000,386636.921,0.000
106.020000,-8900.396,-12054.192,-20295.0338,7340.9146,21581.8772,14984.011,395736.397,0.000,0.000,386652.372,0.000
106.420000,-8769.177,-1916.071,-20671.0841,22359.6741,30450.7593,8976.068,395441.680,0.000,0.000,386667.860,0.000
106.820000,806.048,7182.749,12613.9594,32345.5094,34718.0638,7227.835,385944.180,0.000,0.000,386683.384,0.000
107.220000,11965.376,4865.483,20743.8740,12078.4864,24004.1276,12916.778,374765.153,0.000,0.000,386698.944,0.000
107.620000,18523.691,-303.400,17807.2099,4106.7217,18274.6241,18526.175,368190.974,0.000,0.000,386714.540,0.000
108.020000,22532.657,-5578.661,14873.6479,355.7494,14877.9017,23212.972,364240.237,0.000,0.000,386730.171,0.000
108.420000,24977.163,-10528.567,12417.9313,-1796.2978,12547.1791,27105.523,361921.848,0.000,0.000,386745.837,0.000
108.820000,26333.612,-15060.394,10331.4622,-3178.2162,10809.2632,30336.028,360742.436,0.000,0.000,386761.538,0.000
109.220000,26870.221,-19154.707,8505.1042,-4125.8121,9452.9955,32998.660,360416.411,0.000,0.000,386777.274,0.000
109.620000,26755.369,-22810.308,6861.6482,-4799.8015,8373.7870,35159.066,360759.528,0.000,0.000,386793.044,0.000
110.020000,26103.369,-26029.243,5347.1550,-5286.0424,7518.9302,36863.361,361643.421,0.000,0.000,386808.848,0.000
110.420000,24996.586,-28811.997,3922.4626,-5633.7347,6864.7418,38143.945,362973.422,0.000,0.000,386824.687,0.000
110.820000,23497.312,-31155.714,2557.5620,-5872.0499,6404.8492,39023.098,364676.560,0.000,0.000,386840.559,0.000
111.220000,21654.697,-33053.340,1227.9651,-6018.0378,6142.0418,39515.177,366694.497,0.000,0.000,386856.465,0.000
111.620000,19509.141,-34492.954,-87.7749,-6080.5250,6081.1585,39627.900,368979.038,0.000,0.000,386872.404,0.000
112.020000,17095.318,-35456.961,-1409.9477,-6061.8943,6223.7059,39363.003,371489.033,0.000,0.000,386888.376,0.000
112.420000,14444.519,-35920.942,-2759.3513,-5958.4923,6566.4032,38716.382,374188.005,0.000,0.000,386904.381,0.000
112.820000,11586.766,-35851.914,-4159.0570,-5759.8168,7104.4525,37677.750,377042.054,0.000,0.000,386920.419,0.000
113.220000,8553.158,-35205.663,-5636.6220,-5446.1439,7837.8563,36229.756,380017.609,0.000,0.000,386936.489,0.000
113.620000,5379.045,-33922.542,-7227.2494,-4983.5200,8778.8727,34346.368,383078.464,0.000,0.000,386952.591,-0.000
114.020000,2109.181,-31920.584,-8978.7129,-4313.4482,9961.0803,31990.192,386181.035,0.000,0.000,386968.725,0.000
114.420000,-1192.583,-29083.661,-10959.3918,-3330.3765,11454.2427,29108.102,389265.475,0.000,0.000,386984.890,0.000
114.820000,-4422.394,-25239.722,-13270.9493,-1827.0644,13396.1286,25624.229,392236.390,0.000,0.000,387001.087,0.000
115.220000,-7383.581,-20117.630,-16060.4297,660.3035,16073.9978,21429.800,394913.645,0.000,0.000,387017.316,0.000
115.620000,-9621.081,-13256.541,-19438.4304,5400.2476,20174.6190,16379.898,396876.116,0.000,0.000,387033.575,0.000
116.020000,-9704.339,-3885.032,-21828.7447,16975.6216,27652.5916,10453.118,396773.225,0.000,0.000,387049.865,0.000
116.420000,-2002.671,6280.039,2589.4720,36551.6483,36643.2580,6591.629,389119.537,0.000,0.000,387066.185,0.000
116.820000,10226.515,5053.223,20955.2952,15587.4778,26116.9267,11406.869,376889.899,0.000,0.000,387082.536,0.000
117.220000,17218.723,-528.870,18581.1835,5546.9427,19391.4660,17226.843,369880.571,0.000,0.000,387098.916,0.000
117.620000,21239.427,-6228.938,15549.6004,1122.0793,15590.0331,22133.976,365928.919,0.000,0.000,387115.326,0.000
118.020000,23550.667,-11501.694,12989.2082,-1321.6540,13056.2743,26209.213,363762.979,0.000,0.000,387131.766,0.000
118.420000,24723.393,-16264.172,10826.8432,-2857.5158,11197.5859,29593.403,362789.594,0.000,0.000,387148.235,0.000
118.820000,25064.570,-20514.539,8947.1844,-3898.0627,9759.4570,32389.489,362680.817,0.000,0.000,387164.733,0.000
119.220000,24761.121,-24266.042,7266.1812,-4634.0373,8618.1025,34669.207,363231.604,0.000,0.000,387181.260,0.000
119.620000,23937.391,-27531.803,5725.3012,-5165.0518,7710.8258,36482.857,364302.260,0.000,0.000,387197.816,0.000
120.020000,22681.794,-30320.901,4282.4950,-5547.4138,7008.1069,37865.827,365791.440,0.000,0.000,387214.400,0.000
120.420000,21060.695,-32637.386,2905.9735,-5814.3674,6500.1193,38842.655,367621.951,0.000,0.000,387231.011,0.000
120.820000,19126.324,-34479.991,1570.1981,-5985.5520,6188.0817,39429.508,369732.581,0.000,0.000,387247.651,-0.000
121.220000,16921.693,-35841.905,253.1884,-6071.6546,6076.9312,39635.664,372072.980,0.000,0.000,387264.318,0.000
121.620000,14483.942,-36710.312,-1065.4633,-6076.6192,6169.3203,39464.308,374600.191,0.000,0.000,387281.013,0.000
122.020000,11846.880,-37065.574,-2406.2796,-5998.3654,6463.0155,38912.792,377276.027,0.000,0.000,387297.734,0.000
122.420000,9043.257,-36879.860,-3791.6104,-5828.2929,6953.0790,37972.418,380064.790,0.000,0.000,387314.483,0.000
122.820000,6107.197,-36114.964,-5247.7012,-5549.3637,7637.6570,36627.701,382930.901,0.000,0.000,387331.258,-0.000
123.220000,3077.428,-34718.831,-6807.5701,-5131.9163,8525.2317,34854.953,385835.866,0.000,0.000,387348.059,-0.000
123.620000,2.299,-32619.919,-8515.4169,-4525.0797,9643.0634,32619.919,388733.628,0.000,0.000,387364.886,0.000
124.020000,-3051.136,-29717.673,-10433.7806,-3638.3833,11049.9598,29873.894,391562.218,0.000,0.000,387381.740,-0.000
124.420000,-5978.475,-25865.530,-12655.1242,-2298.4527,12862.1559,26547.463,394226.538,0.000,0.000,387398.619,0.000
124.820000,-8593.610,-20838.591,-15316.3265,-131.4522,15316.8906,22541.007,396557.032,0.000,0.000,387415.523,-0.000
125.220000,-10500.741,-14269.328,-18567.9425,3828.1202,18958.4544,17716.639,398188.950,0.000,0.000,387432.452,0.000
125.620000,-10603.188,-5555.676,-21783.1351,12840.4398,25286.0014,11970.511,398091.363,0.000,0.000,387449.407,0.000
126.020000,-4684.852,4851.191,-8975.9980,35026.7218,36158.5367,6744.026,392181.242,0.000,0.000,387466.385,0.000
126.420000,8269.050,5434.181,20377.6557,20131.0112,28644.4840,9894.822,379253.273,0.000,0.000,387483.389,0.000
126.820000,15860.264,-513.389,19343.7844,7293.0251,20672.9343,15868.571,371640.507,0.000,0.000,387500.416,0.000
127.220000,19919.519,-6662.776,16252.3546,2003.9420,16375.4333,21004.281,367658.325,0.000,0.000,387517.467,0.000
127.620000,22091.118,-12272.018,13582.1978,-791.1075,13605.2177,25270.930,365649.421,0.000,0.000,387534.542,0.000
128.020000,23066.826,-17269.243,11337.6163,-2504.9001,11611.0322,28815.017,364893.692,0.000,0.000,387551.641,0.000
128.420000,23199.354,-21674.427,9400.0742,-3649.8244,10083.7797,31748.871,365013.488,0.000,0.000,387568.762,0.000
128.820000,22696.139,-25518.050,7678.3213,-4453.8813,8876.5802,34150.924,365780.963,0.000,0.000,387585.906,0.000
129.220000,21691.976,-28826.025,6108.7466,-5033.1732,7915.1511,36076.052,367044.780,0.000,0.000,387603.073,0.000
129.620000,20281.224,-31617.112,4646.0776,-5452.2999,7163.3519,37562.878,368697.181,0.000,0.000,387620.263,0.000
130.020000,18534.022,-33902.974,3256.5275,-5749.1410,6607.3893,38638.344,370657.214,0.000,0.000,387637.474,0.000
130.420000,16505.308,-35688.623,1913.3594,-5946.2048,6246.4626,39320.517,372861.307,0.000,0.000,387654.708,0.000
130.820000,14240.309,-36972.698,593.9499,-6056.1725,6085.2281,39620.283,375257.485,0.000,0.000,387671.963,0.000
131.220000,11778.197,-37747.408,-722.3203,-6084.5927,6127.3171,39542.291,377801.506,0.000,0.000,387689.239,0.000
131.620000,9154.836,-37998.059,-2055.7937,-6030.9269,6371.6848,39085.336,380453.995,0.000,0.000,387706.537,0.000
132.020000,6405.168,-37702.052,-3428.2140,-5888.3587,6813.6201,38242.266,383178.008,0.000,0.000,387723.855,0.000
132.420000,3565.736,-36827.151,-4864.6747,-5642.2819,7449.8594,36999.372,385936.551,0.000,0.000,387741.194,0.000
132.820000,677.897,-35328.670,-6396.2521,-5266.8124,8285.6112,35335.174,388689.528,0.000,0.000,387758.553,0.000
133.220000,-2207.307,-33144.901,-8063.9645,-4717.6205,9342.5621,33218.318,391389.208,0.000,0.000,387775.933,0.000
133.620000,-5020.693,-30189.506,-9925.1428,-3916.8236,10670.0500,30604.144,393972.416,0.000,0.000,387793.332,0.000
134.020000,-7658.279,-26338.313,-12063.8752,-2718.3678,12366.3498,27429.108,396345.128,0.000,0.000,387810.751,0.000
134.420000,-9943.728,-21405.162,-14605.9283,-817.7111,14628.8001,23602.091,398347.436,0.000,0.000,387828.190,0.000
134.820000,-11527.562,-15096.419,-17713.8848,2532.1459,17893.9509,18994.382,399658.432,0.000,0.000,387845.647,0.000
135.220000,-11539.292,-6946.506,-21206.3877,9677.3785,23310.1380,13468.823,399462.819,0.000,0.000,387863.124,0.000
135.620000,-6952.830,3110.914,-17050.2449,29011.8207,33651.1008,7617.061,394845.704,0.000,0.000,387880.619,-0.000
136.020000,6024.783,5939.422,18118.3157,25869.1432,31583.0007,8460.186,381919.535,0.000,0.000,387898.132,-0.000
136.420000,14450.035,-247.115,20048.2378,9447.6550,22162.8072,14452.148,373465.711,0.000,0.000,387915.664,-0.000
136.820000,18591.439,-6873.565,16980.4499,3028.9279,17248.4806,19821.390,369405.728,0.000,0.000,387933.213,0.000
137.220000,20620.041,-12835.747,14198.4561,-194.7904,14199.7923,24288.731,367554.933,0.000,0.000,387950.780,0.000
137.620000,21385.782,-18072.660,11865.1081,-2116.0300,12052.3182,27999.513,367027.806,0.000,0.000,387968.364,0.000
138.020000,21296.303,-22631.310,9864.7126,-3378.9048,10427.3464,31075.854,367387.377,0.000,0.000,387985.966,0.000
138.420000,20581.978,-26562.761,8098.7338,-4258.1176,9149.9210,33603.543,368380.532,0.000,0.000,388003.584,0.000
138.820000,19388.545,-29907.693,6497.9812,-4889.6923,8132.2107,35642.472,369843.910,0.000,0.000,388021.219,0.000
139.220000,17816.179,-32695.748,5013.5915,-5347.9643,7330.5404,37234.771,371663.629,0.000,0.000,388038.870,0.000
139.620000,15938.461,-34946.962,3609.5393,-5676.1214,6726.5986,38409.956,373755.471,0.000,0.000,388056.537,0.000
140.020000,13812.642,-36673.121,2257.7292,-5899.8733,6317.1074,39188.096,376054.047,0.000,0.000,388074.220,0.000
140.420000,11485.734,-37878.651,934.7787,-6034.0587,6106.0360,39581.741,378506.288,0.000,0.000,388091.919,0.000
140.820000,8998.502,-38561.011,-380.2390,-6085.8938,6097.7606,39597.027,381067.187,0.000,0.000,388109.632,0.000
141.220000,6388.390,-38710.593,-1707.5795,-6056.3694,6292.4906,39234.188,383696.693,0.000,0.000,388127.361,0.000
141.620000,3692.024,-38310.084,-3068.4884,-5940.3605,6686.0679,38487.576,386357.133,0.000,0.000,388145.105,0.000
142.020000,947.776,-37333.164,-4487.0535,-5725.4802,7274.2541,37345.193,389010.654,0.000,0.000,388162.863,0.000
142.420000,-1801.050,-35742.284,-5992.6284,-5389.1903,8059.4644,35787.632,391616.172,0.000,0.000,388180.636,0.000
142.820000,-4501.536,-33485.015,-7623.3992,-4892.8087,9058.4653,33786.241,394124.985,0.000,0.000,388198.422,0.000
143.220000,-7083.300,-30488.046,-9432.0591,-4169.0348,10312.3513,31300.065,396473.497,0.000,0.000,388216.223,0.000
143.620000,-9443.600,-26646.995,-11495.1493,-3094.0606,11904.2710,28270.903,398569.398,0.000,0.000,388234.037,0.000
144.020000,-11415.330,-21808.490,-13927.4129,-1417.4055,13999.3524,24615.443,400261.760,0.000,0.000,388251.864,0.000
144.420000,-12686.432,-15738.228,-16889.6457,1447.4934,16951.5595,20214.781,401264.893,0.000,0.000,388269.704,0.000
144.820000,-12546.379,-8078.133,-20409.0886,7219.4774,21648.3660,14922.059,400915.328,0.000,0.000,388287.557,0.000
145.220000,-8805.027,1384.203,-20816.7665,22406.9341,30584.4481,8913.166,397112.862,0.000,0.000,388305.422,0.000
145.620000,3422.512,6412.998,12622.5458,32216.5023,34601.0358,7269.121,384954.209,0.000,0.000,388323.299,0.000
146.020000,12979.689,278.352,20598.7880,12157.6688,23919.0087,12982.673,375361.603,0.000,0.000,388341.189,0.000
146.420000,17272.203,-6855.180,17729.1822,4234.1377,18227.7761,18582.855,371150.200,0.000,0.000,388359.090,0.000
146.820000,19158.792,-13190.594,14839.3672,479.7483,14847.1201,23260.504,369453.758,0.000,0.000,388377.003,0.000
147.220000,19702.178,-18673.431,12410.7336,-1685.6614,12524.6861,27145.402,369165.328,0.000,0.000,388394.927,0.000
147.620000,19377.231,-23384.255,10342.1198,-3082.7292,10791.7868,30369.400,369775.770,0.000,0.000,388412.862,0.000
148.020000,18440.306,-27398.788,8528.1385,-4045.3449,9438.9597,33026.330,371003.591,0.000,0.000,388430.807,0.000
148.420000,17048.666,-30774.790,6893.5302,-4733.7940,8362.3899,35181.596,372672.940,0.000,0.000,388448.763,0.000
148.820000,15308.159,-33554.122,5385.4394,-5233.9176,7509.7837,36881.145,374664.113,0.000,0.000,388466.729,-0.000
149.220000,13295.441,-35766.008,3965.3374,-5595.0186,6857.7061,38157.255,376890.158,0.000,0.000,388484.705,-0.000
149.620000,11069.637,-37429.521,2603.5943,-5846.4041,6399.9331,39032.114,379284.430,0.000,0.000,388502.691,-0.000
150.020000,8679.099,-38555.204,1275.9449,-6005.2662,6139.3206,39520.002,381793.314,0.000,0.000,388520.686,0.000
150.420000,6165.726,-39145.977,-38.9437,-6080.5735,6080.6982,39628.571,384371.553,0.000,0.000,388538.690,-0.000
150.820000,3568.075,-39197.433,-1361.3325,-6074.8524,6225.5166,39359.496,386978.918,0.000,0.000,388556.703,0.000
151.220000,923.948,-38697.579,-2712.0721,-5984.5984,6570.4454,38708.608,389577.499,0.000,0.000,388574.725,0.000
151.620000,-1727.012,-37625.936,-4114.3792,-5799.4677,7110.6921,37665.550,392129.100,0.000,0.000,388592.755,0.000
152.020000,-4340.187,-35951.853,-5596.0818,-5499.9068,7846.3435,36212.884,394592.206,0.000,0.000,388610.793,0.000
152.420000,-6861.523,-33631.664,-7192.8461,-5052.1396,8789.8322,34324.471,396917.769,0.000,0.000,388628.839,0.000
152.820000,-9220.245,-30604.014,-8953.2374,-4397.8232,9975.0343,31962.769,399042.435,0.000,0.000,388646.893,0.000
153.220000,-11315.551,-26782.109,-10947.0383,-3431.4204,11472.2401,29074.440,400876.148,0.000,0.000,388664.954,0.000
153.620000,-12989.183,-22040.563,-13278.5665,-1945.1337,13420.2784,25583.301,402276.455,0.000,0.000,388683.022,-0.000
154.020000,-13960.181,-16193.308,-16100.2904,527.7878,16108.9389,21380.128,402986.759,0.000,0.000,388701.097,0.000
154.420000,-13635.644,-8966.706,-19533.8896,5270.5538,20232.4388,16319.699,402454.723,0.000,0.000,388719.178,-0.000
154.820000,-10384.822,-143.240,-21992.4224,16953.8855,27768.7032,10385.810,399122.113,0.000,0.000,388737.266,0.000
155.220000,483.087,6585.107,2727.5448,36505.6331,36607.3865,6602.803,388328.111,0.000,0.000,388755.359,0.000
155.620000,11424.700,1067.437,20796.4671,15628.2225,26014.1189,11474.458,377350.269,0.000,0.000,388773.459,0.000
156.020000,15976.406,-6601.436,18487.6608,5670.4044,19337.7116,17286.542,372873.599,0.000,0.000,388791.564,0.000
156.420000,17728.293,-13335.524,15505.8891,1248.4308,15556.0656,22183.971,371320.923,0.000,0.000,388809.674,0.000
156.820000,18037.775,-19072.405,12975.9771,-1207.3991,13032.0296,26251.056,371280.207,0.000,0.000,388827.790,0.000
157.220000,17463.831,-23934.390,10833.4019,-2758.2564,11179.0239,29628.372,372152.527,0.000,0.000,388845.910,-0.000
157.620000,16292.683,-28026.891,8967.3150,-3813.9418,9744.6853,32418.485,373624.034,0.000,0.000,388864.034,0.000
158.020000,14693.835,-31427.466,7295.9569,-4564.5469,8606.1649,34692.858,375505.780,0.000,0.000,388882.163,0.000
158.420000,12778.641,-34191.716,5762.0482,-5109.6017,7701.2485,36501.604,377672.573,0.000,0.000,388900.296,0.000
158.820000,10626.419,-36358.932,4324.2642,-5505.4980,7000.6978,37879.978,380035.287,0.000,0.000,388918.432,-0.000
159.220000,8297.699,-37956.006,2951.2489,-5785.6109,6494.8567,38852.416,382526.613,0.000,0.000,388936.572,0.000
159.620000,5841.697,-38999.925,1617.7207,-5969.7205,6185.0290,39435.005,385092.948,0.000,0.000,388954.715,-0.000
160.020000,3300.977,-39499.262,301.8381,-6068.6559,6076.1576,39636.955,387689.300,0.000,0.000,388972.861,0.000
160.420000,714.732,-39454.913,-1016.7573,-6086.5038,6170.8447,39461.386,390275.746,0.000,0.000,388991.010,-0.000
160.820000,-1878.553,-38860.209,-2358.6202,-6021.3302,6466.8004,38905.589,392814.614,0.000,0.000,389009.161,0.000
161.220000,-4438.498,-37700.421,-3746.2208,-5864.6897,6959.0772,37960.795,395267.842,0.000,0.000,389027.314,-0.000
161.620000,-6919.766,-35951.553,-5206.0400,-5599.7102,7645.8882,36611.437,397593.991,0.000,0.000,389045.469,0.000
162.020000,-9267.826,-33578.207,-6771.5030,-5196.9049,8535.8698,34833.728,399744.220,0.000,0.000,389063.626,0.000
162.420000,-11412.229,-30530.026,-8487.5021,-4605.5638,9656.5475,32593.273,401655.993,0.000,0.000,389081.784,0.000
162.820000,-13254.702,-26735.904,-10417.7894,-3735.2779,11067.1874,29841.175,403241.949,0.000,0.000,389099.943,0.000
163.220000,-14645.554,-22094.520,-12657.0798,-2412.3190,12884.9118,26507.736,404367.727,0.000,0.000,389118.104,-0.000
163.620000,-15330.303,-16459.445,-15346.7639,-260.8180,15348.9801,22492.922,404801.331,0.000,0.000,389136.264,0.000
164.020000,-14805.563,-9623.687,-18646.8160,3694.5776,19009.3043,17658.427,404074.607,0.000,0.000,389154.426,0.000
164.420000,-11819.010,-1408.452,-21937.1004,12770.6683,25383.5841,11902.636,400994.071,0.000,-0.000,389172.587,0.000
164.820000,-2540.426,6220.230,-8877.2196,35133.3855,36237.5468,6719.005,391780.556,0.000,-0.000,389190.748,0.000
165.220000,9734.969,2113.088,20221.6162,20113.6055,28521.4111,9961.664,379479.823,0.000,-0.000,389208.909,0.000
165.620000,14714.829,-6105.400,19233.0589,7408.6882,20610.6578,15931.167,374562.002,0.000,-0.000,389227.069,-0.000
166.020000,16348.731,-13270.421,16198.0962,2131.9231,16337.7910,21056.711,373132.552,0.000,-0.000,389245.228,-0.000
166.420000,16413.987,-19272.124,13562.3510,-673.3671,13579.0569,25314.694,373347.142,0.000,-0.000,389263.385,0.000
166.820000,15577.484,-24284.825,11339.7533,-2401.8703,11591.3323,28851.529,374492.290,0.000,-0.000,389281.542,0.000
167.220000,14160.365,-28449.913,9417.1082,-3562.0257,10068.2647,31779.136,376216.581,0.000,-0.000,389299.697,0.000
167.620000,12345.267,-31867.993,7705.8668,-4380.8844,8864.1148,34175.643,378317.191,0.000,-0.000,389317.849,0.000
168.020000,10248.862,-34610.137,6143.8708,-4974.3815,7905.1642,36095.716,380663.788,0.000,-0.000,389336.000,0.000
168.420000,7952.669,-36726.672,4686.6783,-5407.1763,7155.5928,37577.831,383165.678,0.000,-0.000,389354.148,0.000
168.820000,5518.113,-38252.867,3300.9958,-5717.2727,6601.8013,38648.821,385755.510,0.000,-0.000,389372.293,-0.000
169.220000,2994.769,-39212.475,1960.3813,-5927.3191,6243.0927,39326.669,388380.264,0.000,-0.000,389390.436,0.000
169.620000,425.381,-39619.904,642.3768,-6050.1386,6084.1454,39622.187,390995.731,0.000,-0.000,389408.575,-0.000
170.020000,-2150.703,-39481.426,-673.5666,-6091.4220,6128.5491,39539.961,393562.770,0.000,-0.000,389426.710,0.000
170.420000,-4694.800,-38795.688,-2007.8028,-6050.7754,6375.1984,39078.722,396044.395,0.000,-0.000,389444.842,0.000
170.820000,-7166.304,-37553.596,-3382.1720,-5921.5345,6819.3590,38231.250,398403.129,0.000,-0.000,389462.970,0.000
171.220000,-9519.714,-35737.564,-4821.9711,-5689.2550,7457.8165,36983.759,400598.075,0.000,-0.000,389481.093,-0.000
171.620000,-11700.626,-33319.985,-6358.6333,-5328.2243,8295.9142,35314.672,402581.087,0.000,-0.000,389499.212,0.000
172.020000,-13639.544,-30260.627,-8033.7833,-4794.2783,9355.5747,33192.510,404290.944,0.000,-0.000,389517.326,-0.000
172.420000,-15241.233,-26502.426,-9905.8030,-4009.6304,10686.5368,30572.435,405643.353,0.000,-0.000,389535.435,0.000
172.820000,-16364.350,-21964.874,-12060.6988,-2828.0214,12387.8231,27390.649,406511.733,0.000,-0.000,389553.539,0.000
173.220000,-16777.421,-16534.422,-14628.0036,-943.5105,14658.4004,23555.657,406685.314,0.000,-0.000,389571.638,0.000
173.620000,-16047.251,-10057.076,-17778.1661,2397.5759,17939.1070,18938.296,405761.636,0.000,-0.000,389589.730,0.000
174.020000,-13185.348,-2401.258,-21341.5319,9577.6487,23392.1426,13402.218,402800.322,0.000,-0.000,389607.817,0.000
174.420000,-5297.508,5401.822,-17098.6493,29141.5033,33787.4388,7565.928,394960.346,0.000,-0.000,389625.897,0.000
174.820000,7823.528,3376.604,18006.9357,25777.4605,31444.0328,8521.094,381835.372,0.000,-0.000,389643.970,0.000
